 ±º‰,µÿ –,CGI,◊Ó–°Ω”»ÎµÁ∆Ω,œ¬––≤ª¡¨–¯∑¢…‰ø™πÿ,…œ––≤ª¡¨–¯∑¢…‰ø™πÿ,GAMMAπ¶¬ ÷µ,–°«¯÷ÿ—°∆´÷√,QSearch_I,TDD_OFFSET,…œ––¡¥¬∑∂œø™º∆À„∆˜,œ¬––¡¥¬∑ŒÛ¬Î∂œø™º∆ ˝∆˜,RLINKTAFR,RLINKTAHR,÷‹∆⁄–‘Œª÷√∏¸–¬∂® ±∆˜,∂‡∆µ∂Œ÷∏ æ,1µ»º∂…œ––∏…»≈√≈œﬁ÷µ,2µ»º∂…œ––∏…»≈√≈œﬁ÷µ,3µ»º∂…œ––∏…»≈√≈œﬁ÷µ,4µ»º∂…œ––∏…»≈√≈œﬁ÷µ,◊Ó¥Û÷ÿ∑¢¥Œ ˝
2012-08-23,Œ‰∫∫,460-00-28933-25121,98,ON,1,24,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28712-5612,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28717-42174,98,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28934-43784,98,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-41431,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28693-4313,103,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28974-9513,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-57314,100,ON,1,20,1,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28969-65402,100,ON,1,26,4,,,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28701-7612,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-13203,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-5313,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28970-34326,98,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28717-54176,98,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28974-1462,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-34113,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-831,103,OFF,2,12,0,7,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28719-46803,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-33914,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28978-7986,100,ON,1,26,3,7,5,32,32,,,20,3,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28961-5642,98,ON,1,22,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-49652,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-4261,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-49842,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-52514,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-4592,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-51415,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-2432,98,ON,1,22,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-12041,100,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-10311,100,ON,1,22,0,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-3673,100,ON,1,20,3,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28697-11342,98,ON,1,26,3,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28729-42542,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-12853,98,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-30063,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-40302,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-12713,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-1922,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28881-10871,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28726-38462,100,OFF,2,12,0,7,4,32,32,32,32,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-47942,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-58206,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28939-43713,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28943-63235,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28729-50756,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-10356,100,ON,1,26,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28961-5993,98,ON,1,22,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-432,103,OFF,2,12,0,7,5,32,32,16,16,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28983-621,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28707-43524,100,ON,1,22,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28721-17362,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-38471,100,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28730-5432,100,ON,1,22,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-19281,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-32393,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28726-47144,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-10052,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-44944,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-28880-795,100,ON,1,22,0,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-9953,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28705-13674,100,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28940-34413,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28930-13413,100,ON,1,20,4,7,7,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-61881,100,ON,1,26,4,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-1975,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28712-44994,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-64780,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28734-56464,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-4602,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28717-11991,98,ON,1,20,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28732-19186,100,OFF,2,12,0,7,4,32,32,32,32,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-12631,100,ON,1,20,3,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28698-46574,100,ON,1,20,3,7,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-58256,98,ON,1,20,3,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-51084,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-4802,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-5081,100,OFF,2,20,4,15,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28727-941,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28702-12885,100,ON,1,20,2,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28726-19174,100,ON,1,22,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28689-44842,100,ON,1,26,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-13767,100,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-56035,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28937-47122,100,ON,1,20,0,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-44771,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28712-51345,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28977-57796,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-56584,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-48311,100,ON,1,22,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-2552,100,ON,1,26,2,7,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28710-39645,98,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-40284,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-6742,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28716-46124,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28940-38682,103,ON,1,20,3,8,8,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-8401,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28719-11881,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28689-48096,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-12963,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28707-51174,100,ON,1,22,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-11134,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-1383,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28971-32021,100,ON,1,20,0,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-10392,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28722-42462,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28973-33631,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28704-40611,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28938-1252,98,ON,1,22,2,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-17652,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-2581,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28717-28041,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28723-52525,103,ON,1,22,1,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28980-7491,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28975-12823,100,ON,1,20,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28964-55296,98,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28711-51096,98,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28967-22561,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28968-221,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28972-44336,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28694-11356,103,ON,1,22,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-11931,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-7043,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-3612,100,ON,1,20,4,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-10075,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-30303,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28701-49136,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28734-55144,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28728-45051,100,ON,1,22,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28974-11813,100,ON,1,20,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28716-10183,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28965-25391,98,ON,1,,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28688-55766,100,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-4052,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28938-48376,98,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-32541,100,OFF,2,12,0,7,5,32,32,,,20,0,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-6811,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28732-47491,100,ON,1,20,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-49762,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-43483,100,ON,1,20,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-8752,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-64491,100,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-56693,100,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-6082,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-32195,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-54743,100,ON,1,20,1,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28713-11445,103,ON,1,22,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-42746,98,ON,1,20,4,8,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28969-45361,100,ON,1,26,3,,,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28709-55512,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28720-43824,100,ON,1,22,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-50061,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28732-3661,100,ON,1,20,2,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-7821,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29141-2421,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28980-51564,100,ON,1,22,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-1715,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28722-30882,100,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28731-9433,100,ON,1,20,0,8,8,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-8992,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28881-10863,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28966-44604,100,ON,1,20,0,7,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28883-10332,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28693-5001,103,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-63725,98,ON,1,26,4,8,6,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-4953,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28691-6382,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28700-32462,100,OFF,2,12,0,7,5,32,32,,,20,0,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28880-10982,100,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28690-41491,103,ON,1,20,0,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-32401,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28970-4276,100,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-7741,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28968-58165,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29141-732,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28692-33195,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28932-49711,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28695-38593,100,OFF,2,12,0,7,5,32,32,,,20,0,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28980-7490,100,ON,1,20,3,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28716-463,,,,,,,,,,,,,,,,,,
2012-08-23,œÃƒ˛,460-00-29142-10432,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28710-14614,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-4383,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28961-39206,98,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28942-64465,102,ON,1,26,4,8,6,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28733-37411,100,ON,1,20,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29185-42523,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28720-62891,100,ON,1,26,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28978-14126,98,ON,1,20,4,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29141-12272,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28694-52494,103,ON,1,22,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28724-5192,100,ON,1,20,4,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-59756,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-8911,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-30713,100,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-28882-7813,103,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28722-6562,103,ON,1,20,0,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28934-39383,98,ON,1,20,1,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28705-11182,100,ON,1,20,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28975-11431,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28938-39056,98,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28963-46332,98,ON,1,22,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28979-1802,100,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28718-15013,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-29184-3401,100,ON,1,20,1,7,5,32,32,32,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28960-15065,100,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28962-10359,98,ON,1,26,4,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29138-7522,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28973-142,100,ON,1,22,0,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28693-41841,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-11683,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28979-56341,100,ON,1,20,4,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28715-36632,103,ON,1,20,1,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28936-57205,100,ON,1,20,2,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28725-37112,100,ON,1,20,3,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-383,100,ON,1,22,2,15,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28694-34393,103,ON,1,20,1,7,4,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29137-8312,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-29184-16814,100,ON,1,20,2,7,5,32,32,32,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28692-42791,103,ON,1,22,0,7,5,32,32,,,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29139-9593,103,ON,1,22,0,7,5,32,32,16,16,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28966-11051,100,ON,1,20,3,7,4,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,Œ‰∫∫,460-00-28708-2825,100,ON,1,20,2,7,5,32,32,32,32,20,2,2,5,10,15,2
2012-08-23,œÃƒ˛,460-00-29142-3441,,,,,,,,,,,,,,,,,,
2012-08-23,Œ‰∫∫,460-00-28938-1031,98,ON,1,26,2,7,4,32,32,,,20,2,2,5,10,15,2
